http://www.ontology.se/odp/content/owl/Action.owl;http://ontologydesignpatterns.org/wiki/images/thumb/9/97/Action.jpg/800px-Action.jpg
http://descartes-core.org/ontologies/activities/1.0/ActivityPattern.owl;http://ontologydesignpatterns.org/wiki/images/d/d9/Activity3_small.png
http://www.ontologydesignpatterns.org/cp/owl/agentrole.owl;http://ontologydesignpatterns.org/wiki/images/1/1d/Agentrole.jpg
http://www.ontologydesignpatterns.org/cp/owl/fsdas/aquaticresources.owl;http://ontologydesignpatterns.org/wiki/images/c/c0/Aquaticresource.jpg
http://ontologydesignpatterns.org/cp/owl/fsdas/aquaticresourceobservation.owl;http://ontologydesignpatterns.org/wiki/images/0/0a/AquaticResourceObservation.png
http://www.ontologydesignpatterns.org/cp/owl/bag.owl;http://ontologydesignpatterns.org/wiki/images/4/47/Bag.jpg
http://www.fao.org/aims/aos/fi/species_v1.0_model.owl;http://ontologydesignpatterns.org/wiki/images/3/34/Biologicalentities.jpg
http://www.ontologydesignpatterns.org/cp/owl/fsdas/catchrecord.owl;http://ontologydesignpatterns.org/wiki/images/b/bb/CatchRecord.png
http://www.ontologydesignpatterns.org/cp/owl/classification.owl;http://ontologydesignpatterns.org/wiki/images/c/ca/Classification.jpg
http://www.ontologydesignpatterns.org/cp/owl/collectionentity.owl;http://ontologydesignpatterns.org/wiki/images/0/03/Collectionentity.jpg
http://www.ontologydesignpatterns.org/cp/owl/collectionentity.owl;http://ontologydesignpatterns.org/wiki/images/0/03/Collectionentity.jpg
http://www.ontology.se/odp/content/owl/CommunicationEvent.owl;http://ontologydesignpatterns.org/wiki/images/thumb/a/aa/CommunicationEvent.jpg/800px-CommunicationEvent.jpg
http://www.ontologydesignpatterns.org/cp/owl/componency.owl;http://ontologydesignpatterns.org/wiki/images/f/fc/Componency.jpg
http://sites.google.com/site/pierreyvesvandenbussche/resources/ConceptGroup.owl;http://ontologydesignpatterns.org/wiki/images/e/e8/ConceptGroupPattern.jpg
http://sites.google.com/site/pierreyvesvandenbussche/resources/ConceptTerms.owl;http://ontologydesignpatterns.org/wiki/images/0/09/ConceptTermsPattern.jpg
http://www.ontologydesignpatterns.org/cp/owl/constituency.owl;http://ontologydesignpatterns.org/wiki/images/2/24/Constituency.jpg
http://www.ontologydesignpatterns.org/cp/owl/coparticipation.owl;http://ontologydesignpatterns.org/wiki/images/e/e3/Coparticipation.jpg
http://www.cs.kent.edu/~malzyoud/ODPs/Course.ow.htm;http://ontologydesignpatterns.org/wiki/images/c/c8/Course_diagram.png
http://delicias.dia.fi.upm.es/ontologies/SimpleOrAggregated.owl;http://ontologydesignpatterns.org/wiki/images/thumb/f/f5/CP-SoA-01v1.jpg/800px-CP-SoA-01v1.jpg
http://criteria-modeling.googlecode.com/svn/trunk/criterion_setter.owl;http://ontologydesignpatterns.org/wiki/images/c/cf/Criterion_setter.png
http://criteria-modeling.googlecode.com/svn/trunk/criterion.owl;http://ontologydesignpatterns.org/wiki/images/a/aa/Criterion.png
http://www.ontologydesignpatterns.org/cp/owl/description.owl;http://ontologydesignpatterns.org/wiki/images/6/61/Description.jpg
http://mklab.iti.gr/pericles/DigitalVideo_ODP.owl;http://ontologydesignpatterns.org/wiki/images/6/6a/Digital_Video_ODP_diagram.png
http://www.ontologydesignpatterns.org/cp/owl/eventprocessing.owl;http://ontologydesignpatterns.org/wiki/images/9/93/EP_ODP.png
http://www.ontologydesignpatterns.org/cp/owl/fsdas/gearspecies.owl;http://ontologydesignpatterns.org/wiki/images/9/96/Gearspecies.jpg
http://www.ontologydesignpatterns.org/cp/owl/fsdas/gearwaterarea.owl;http://ontologydesignpatterns.org/wiki/images/6/6e/Gearwaterarea.jpg
http://www.ontologydesignpatterns.org/cp/owl/gotop.owl;http://ontologydesignpatterns.org/wiki/images/d/da/Gotop.jpg
http://gaia.gge.unb.ca/eg/HistoricalMap.owl;http://ontologydesignpatterns.org/wiki/images/3/3a/HistoricalMap.jpg
http://www.isoco.com/ontologies/neon/PharmaInnovaODP.owl;http://ontologydesignpatterns.org/wiki/images/b/b4/Imagen3.jpg
http://www.ontologydesignpatterns.org/cp/owl/informationrealization.owl;http://ontologydesignpatterns.org/wiki/images/7/7b/Informationrealization.jpg
http://ontologydesignpatterns.org/cp/owl/intensionextension.owl;http://ontologydesignpatterns.org/wiki/images/0/01/Intensionextension.jpg
http://www.ontologydesignpatterns.org/cp/owl/invoice.owl;http://ontologydesignpatterns.org/wiki/images/e/eb/Invoice.jpg
http://purl.oclc.org/NET/lldr/ns#;http://ontologydesignpatterns.org/wiki/images/thumb/0/08/Licenselinkeddataresources.png/800px-Licenselinkeddataresources.png
